"time","sineVoltage.i","resistor.i","inductor.i"
0.023256,-2.647405203262206,2.647405203262206,2.647405203262206
0.023358,-2.643773802844418,2.643773802844418,2.643773802844418
0.02346,-2.636238387585478,2.636238387585478,2.636238387585478
0.023562,-2.624809436355665,2.624809436355665,2.624809436355665
0.023664,-2.609504026478984,2.609504026478984,2.609504026478984
0.023766,-2.590344853402755,2.590344853402755,2.590344853402755
0.023868,-2.567359706899578,2.567359706899578,2.567359706899578
0.02397,-2.540582607285173,2.540582607285173,2.540582607285173
0.024072,-2.510053254424729,2.510053254424729,2.510053254424729
0.024174,-2.47581638300587,2.47581638300587,2.47581638300587
0.024276,-2.437922506808387,2.437922506808387,2.437922506808387
0.024378,-2.396427799976784,2.396427799976784,2.396427799976784
0.02448,-2.351393330521867,2.351393330521867,2.351393330521867
0.024582,-2.302885457511695,2.302885457511695,2.302885457511695
0.024684,-2.250976074138573,2.250976074138573,2.250976074138573
0.024786,-2.195741751524178,2.195741751524178,2.195741751524178
0.024888,-2.137263836476049,2.137263836476049,2.137263836476049
0.02499,-2.075628977378979,2.075628977378979,2.075628977378979
0.025092,-2.0109282115424,2.0109282115424,2.0109282115424
0.025194,-1.943256816715207,1.943256816715207,1.943256816715207
0.025296,-1.87271503719488,1.87271503719488,1.87271503719488
0.025398,-1.799407147398837,1.799407147398837,1.799407147398837
0.0255,-1.72344111293308,1.72344111293308,1.72344111293308
0.025602,-1.644929435017796,1.644929435017796,1.644929435017796
0.025704,-1.563988220937278,1.563988220937278,1.563988220937278
0.025806,-1.480736710424554,1.480736710424554,1.480736710424554
0.025908,-1.395298160942165,1.395298160942165,1.395298160942165
0.02601,-1.307798952443631,1.307798952443631,1.307798952443631
0.026112,-1.218368032525621,1.218368032525621,1.218368032525621
0.026214,-1.127137772610184,1.127137772610184,1.127137772610184
0.026316,-1.034243117075878,1.034243117075878,1.034243117075878
0.026418,-0.9398210626684114,0.9398210626684114,0.9398210626684114
0.02652,-0.8440112930361059,0.8440112930361059,0.8440112930361059
0.026622,-0.7469555133916049,0.7469555133916049,0.7469555133916049
0.026724,-0.6487969908852722,0.6487969908852722,0.6487969908852722
0.026826,-0.5496808334908566,0.5496808334908566,0.5496808334908566
0.026928,-0.4497536367386392,0.4497536367386392,0.4497536367386392
0.02703,-0.3491630008184846,0.3491630008184846,0.3491630008184846
0.027132,-0.2480575711132996,0.2480575711132996,0.2480575711132996
0.027234,-0.14658687406777,0.14658687406777,0.14658687406777
0.027336,-0.04490085131446308,0.04490085131446308,0.04490085131446308
0.027438,0.0568502539110874,-0.0568502539110874,-0.0568502539110874
0.02754,0.1585159803647808,-0.1585159803647808,-0.1585159803647808
0.027642,0.2599460639923265,-0.2599460639923265,-0.2599460639923265
0.027744,0.3609906304278107,-0.3609906304278107,-0.3609906304278107
0.027846,0.4615002899324416,-0.4615002899324416,-0.4615002899324416
0.027948,0.5613264754592509,-0.5613264754592509,-0.5613264754592509
0.02805,0.6603216493237657,-0.6603216493237657,-0.6603216493237657
0.028152,0.7583394832131947,-0.7583394832131947,-0.7583394832131947
0.028254,0.8552351000460862,-0.8552351000460862,-0.8552351000460862
0.028356,0.9508652414166872,-0.9508652414166872,-0.9508652414166872
0.028458,1.045088587689311,-1.045088587689311,-1.045088587689311
0.02856,1.137765891835417,-1.137765891835417,-1.137765891835417
0.028662,1.228760065958447,-1.228760065958447,-1.228760065958447
0.028764,1.317936678019591,-1.317936678019591,-1.317936678019591
0.028866,1.405163972671858,-1.405163972671858,-1.405163972671858
0.028968,1.490312846771441,-1.490312846771441,-1.490312846771441
0.02907,1.573257541753541,-1.573257541753541,-1.573257541753541
0.029172,1.653875532114684,-1.653875532114684,-1.653875532114684
0.029274,1.732047473666665,-1.732047473666665,-1.732047473666665
0.029376,1.807657889046494,-1.807657889046494,-1.807657889046494
0.029478,1.880595126499939,-1.880595126499939,-1.880595126499939
0.02958,1.950751216492762,-1.950751216492762,-1.950751216492762
0.029682,2.018022465576645,-2.018022465576645,-2.018022465576645
