"time","sineVoltage.i","capacitor.i","inductor.i","resistor.i"
0.0357,-3.524397234940611,3.524397234940611,3.524397234940611,3.524397234940611
0.035802,-3.610041004367524,3.610041004367524,3.610041004367524,3.610041004367524
0.035904,-3.690365208910105,3.690365208910105,3.690365208910105,3.690365208910105
0.036006,-3.765250180714527,3.765250180714527,3.765250180714527,3.765250180714527
0.036108,-3.834584280466718,3.834584280466718,3.834584280466718,3.834584280466718
0.03621,-3.898264107684061,3.898264107684061,3.898264107684061,3.898264107684061
0.036312,-3.956194578821957,3.956194578821957,3.956194578821957,3.956194578821957
0.036414,-4.008289180252001,4.008289180252001,4.008289180252001,4.008289180252001
0.036516,-4.054469951583635,4.054469951583635,4.054469951583635,4.054469951583635
0.036618,-4.094667777456952,4.094667777456952,4.094667777456952,4.094667777456952
0.03672,-4.128822298534939,4.128822298534939,4.128822298534939,4.128822298534939
0.036822,-4.156882198797725,4.156882198797725,4.156882198797725,4.156882198797725
0.036924,-4.178805086210248,4.178805086210248,4.178805086210248,4.178805086210248
0.037026,-4.194557750253653,4.194557750253653,4.194557750253653,4.194557750253653
0.037128,-4.204116022439605,4.204116022439605,4.204116022439605,4.204116022439605
0.03723,-4.207464996218826,4.207464996218826,4.207464996218826,4.207464996218826
0.037332,-4.204598875022246,4.204598875022246,4.204598875022246,4.204598875022246
0.037434,-4.195521145887919,4.195521145887919,4.195521145887919,4.195521145887919
0.037536,-4.180244423770436,4.180244423770436,4.180244423770436,4.180244423770436
0.037638,-4.158790569559108,4.158790569559108,4.158790569559108,4.158790569559108
0.03774,-4.131190540308188,4.131190540308188,4.131190540308188,4.131190540308188
0.037842,-4.097484441824167,4.097484441824167,4.097484441824167,4.097484441824167
0.037944,-4.057721395184701,4.057721395184701,4.057721395184701,4.057721395184701
0.038046,-4.011959513795572,4.011959513795572,4.011959513795572,4.011959513795572
0.038148,-3.960265797038852,3.960265797038852,3.960265797038852,3.960265797038852
0.03825,-3.902716021685973,3.902716021685973,3.902716021685973,3.902716021685973
0.038352,-3.839394673698185,3.839394673698185,3.839394673698185,3.839394673698185
0.038454,-3.77039474417663,3.77039474417663,3.77039474417663,3.77039474417663
0.038556,-3.695817708882888,3.695817708882888,3.695817708882888,3.695817708882888
0.038658,-3.615773226057413,3.615773226057413,3.615773226057413,3.615773226057413
0.03876,-3.53037915575741,3.53037915575741,3.53037915575741,3.53037915575741
0.038862,-3.439761190562455,3.439761190562455,3.439761190562455,3.439761190562455
0.038964,-3.344052864558117,3.344052864558117,3.344052864558117,3.344052864558117
0.039066,-3.243395167633217,3.243395167633217,3.243395167633217,3.243395167633217
0.039168,-3.137936517755735,3.137936517755735,3.137936517755735,3.137936517755735
0.03927,-3.027832369985525,3.027832369985525,3.027832369985525,3.027832369985525
0.039372,-2.91324514775653,2.91324514775653,2.91324514775653,2.91324514775653
0.039474,-2.794343853312894,2.794343853312894,2.794343853312894,2.794343853312894
0.039576,-2.671303954134027,2.671303954134027,2.671303954134027,2.671303954134027
0.039678,-2.544307001197428,2.544307001197428,2.544307001197428,2.544307001197428
0.03978,-2.413540467369323,2.413540467369323,2.413540467369323,2.413540467369323
0.039882,-2.279197379298002,2.279197379298002,2.279197379298002,2.279197379298002
0.039984,-2.141476105570473,2.141476105570473,2.141476105570473,2.141476105570473
0.040086,-2.000580007118537,2.000580007118537,2.000580007118537,2.000580007118537
0.040188,-1.856717174234621,1.856717174234621,1.856717174234621,1.856717174234621
0.04029,-1.710100099106081,1.710100099106081,1.710100099106081,1.710100099106081
0.040392,-1.560945362411718,1.560945362411718,1.560945362411718,1.560945362411718
0.040494,-1.409473329968042,1.409473329968042,1.409473329968042,1.409473329968042
0.040596,-1.255907791607793,1.255907791607793,1.255907791607793,1.255907791607793
0.040698,-1.100475681493658,1.100475681493658,1.100475681493658,1.100475681493658
0.0408,-0.9434066764106367,0.9434066764106367,0.9434066764106367,0.9434066764106367
0.040902,-0.7849329312421821,0.7849329312421821,0.7849329312421821,0.7849329312421821
0.041004,-0.6252886581160445,0.6252886581160445,0.6252886581160445,0.6252886581160445
0.041106,-0.4647098513522591,0.4647098513522591,0.4647098513522591,0.4647098513522591
0.041208,-0.3034338745644088,0.3034338745644088,0.3034338745644088,0.3034338745644088
0.04131,-0.1416991644393584,0.1416991644393584,0.1416991644393584,0.1416991644393584
0.041412,0.02025516904474808,-0.02025516904474808,-0.02025516904474808,-0.02025516904474808
0.041514,0.1821896581611257,-0.1821896581611257,-0.1821896581611257,-0.1821896581611257
0.041616,0.3438648624193135,-0.3438648624193135,-0.3438648624193135,-0.3438648624193135
0.041718,0.5050417002127735,-0.5050417002127735,-0.5050417002127735,-0.5050417002127735
0.04182,0.6654818187977642,-0.6654818187977642,-0.6654818187977642,-0.6654818187977642
0.041922,0.8249479372218237,-0.8249479372218237,-0.8249479372218237,-0.8249479372218237
0.042024,0.9832042028169373,-0.9832042028169373,-0.9832042028169373,-0.9832042028169373
0.042126,1.140016538748274,-1.140016538748274,-1.140016538748274,-1.140016538748274
0.042228,1.29515299052148,-1.29515299052148,-1.29515299052148,-1.29515299052148
0.04233,1.448384069435203,-1.448384069435203,-1.448384069435203,-1.448384069435203
0.042432,1.599483094818452,-1.599483094818452,-1.599483094818452,-1.599483094818452
0.042534,1.748226522411857,-1.748226522411857,-1.748226522411857,-1.748226522411857
0.042636,1.894394290482622,-1.894394290482622,-1.894394290482622,-1.894394290482622
0.042738,2.037770119722805,-2.037770119722805,-2.037770119722805,-2.037770119722805
0.04284,2.178141873745103,-2.178141873745103,-2.178141873745103,-2.178141873745103
0.042942,2.315301815819517,-2.315301815819517,-2.315301815819517,-2.315301815819517
0.043044,2.449046991707223,-2.449046991707223,-2.449046991707223,-2.449046991707223
0.043146,2.579179441912756,-2.579179441912756,-2.579179441912756,-2.579179441912756
0.043248,2.70550659088266,-2.70550659088266,-2.70550659088266,-2.70550659088266
0.04335,2.827841431114796,-2.827841431114796,-2.827841431114796,-2.827841431114796
0.043452,2.946002905344039,-2.946002905344039,-2.946002905344039,-2.946002905344039
0.043554,3.05981606678553,-3.05981606678553,-3.05981606678553,-3.05981606678553
0.043656,3.169112447548512,-3.169112447548512,-3.169112447548512,-3.169112447548512
0.043758,3.273730199323119,-3.273730199323119,-3.273730199323119,-3.273730199323119
0.04386,3.373514439789973,-3.373514439789973,-3.373514439789973,-3.373514439789973
0.043962,3.468317379789561,-3.468317379789561,-3.468317379789561,-3.468317379789561
0.044064,3.557998637959066,-3.557998637959066,-3.557998637959066,-3.557998637959066
0.044166,3.642425362216674,-3.642425362216674,-3.642425362216674,-3.642425362216674
0.044268,3.721472501292087,-3.721472501292087,-3.721472501292087,-3.721472501292087
0.04437,3.795022930177692,-3.795022930177692,-3.795022930177692,-3.795022930177692
0.044472,3.862967665663882,-3.862967665663882,-3.862967665663882,-3.862967665663882
0.044574,3.925206007212087,-3.925206007212087,-3.925206007212087,-3.925206007212087
0.044676,3.981645682104367,-3.981645682104367,-3.981645682104367,-3.981645682104367
0.044778,4.032203014932099,-4.032203014932099,-4.032203014932099,-4.032203014932099
0.04488,4.076802986569478,-4.076802986569478,-4.076802986569478,-4.076802986569478
0.044982,4.11537944676937,-4.11537944676937,-4.11537944676937,-4.11537944676937
0.045084,4.147875071549162,-4.147875071549162,-4.147875071549162,-4.147875071549162
0.045186,4.174241625559728,-4.174241625559728,-4.174241625559728,-4.174241625559728
0.045288,4.194439834820489,-4.194439834820489,-4.194439834820489,-4.194439834820489
0.04539,4.208439649606318,-4.208439649606318,-4.208439649606318,-4.208439649606318
0.045492,4.216220085525164,-4.216220085525164,-4.216220085525164,-4.216220085525164
0.045594,4.217769455924151,-4.217769455924151,-4.217769455924151,-4.217769455924151
0.045696,4.213085192738882,-4.213085192738882,-4.213085192738882,-4.213085192738882
0.045798,4.20217404282427,-4.20217404282427,-4.20217404282427,-4.20217404282427
0.0459,4.185051883172133,-4.185051883172133,-4.185051883172133,-4.185051883172133
0.046002,4.161743832730762,-4.161743832730762,-4.161743832730762,-4.161743832730762
0.046104,4.132284112681066,-4.132284112681066,-4.132284112681066,-4.132284112681066
0.046206,4.096716062033817,-4.096716062033817,-4.096716062033817,-4.096716062033817
0.046308,4.055092078622118,-4.055092078622118,-4.055092078622118,-4.055092078622118
0.04641,4.00747339313057,-4.00747339313057,-4.00747339313057,-4.00747339313057
0.046512,3.953930168851336,-3.953930168851336,-3.953930168851336,-3.953930168851336
0.046614,3.894541340861683,-3.894541340861683,-3.894541340861683,-3.894541340861683
0.046716,3.829394529515061,-3.829394529515061,-3.829394529515061,-3.829394529515061
0.046818,3.758585994178235,-3.758585994178235,-3.758585994178235,-3.758585994178235
0.04692,3.682220557722294,-3.682220557722294,-3.682220557722294,-3.682220557722294
0.047022,3.600410664054591,-3.600410664054591,-3.600410664054591,-3.600410664054591
0.047124,3.513276882183528,-3.513276882183528,-3.513276882183528,-3.513276882183528
0.047226,3.420948208337881,-3.420948208337881,-3.420948208337881,-3.420948208337881
0.047328,3.323560976345528,-3.323560976345528,-3.323560976345528,-3.323560976345528
0.04743,3.221259016250111,-3.221259016250111,-3.221259016250111,-3.221259016250111
0.047532,3.114193859372488,-3.114193859372488,-3.114193859372488,-3.114193859372488
0.047634,3.002523173334583,-3.002523173334583,-3.002523173334583,-3.002523173334583
0.047736,2.886411842325945,-2.886411842325945,-2.886411842325945,-2.886411842325945
0.047838,2.766031574615348,-2.766031574615348,-2.766031574615348,-2.766031574615348
0.04794,2.641560104587644,-2.641560104587644,-2.641560104587644,-2.641560104587644
0.048042,2.513181536765426,-2.513181536765426,-2.513181536765426,-2.513181536765426
0.048144,2.381085718901332,-2.381085718901332,-2.381085718901332,-2.381085718901332
0.048246,2.245467371780738,-2.245467371780738,-2.245467371780738,-2.245467371780738
0.048348,2.106527179595159,-2.106527179595159,-2.106527179595159,-2.106527179595159
0.04845,1.964470495307465,-1.964470495307465,-1.964470495307465,-1.964470495307465
0.048552,1.819507166270288,-1.819507166270288,-1.819507166270288,-1.819507166270288
0.048654,1.671851667047337,-1.671851667047337,-1.671851667047337,-1.671851667047337
0.048756,1.521722126603088,-1.521722126603088,-1.521722126603088,-1.521722126603088
0.048858,1.369340320997815,-1.369340320997815,-1.369340320997815,-1.369340320997815
0.04896,1.214931638366,-1.214931638366,-1.214931638366,-1.214931638366
0.049062,1.058724213490017,-1.058724213490017,-1.058724213490017,-1.058724213490017
0.049164,0.9009490056965686,-0.9009490056965686,-0.9009490056965686,-0.9009490056965686
0.049266,0.741839339739864,-0.741839339739864,-0.741839339739864,-0.741839339739864
0.049368,0.5816301979489835,-0.5816301979489835,-0.5816301979489835,-0.5816301979489835
0.04947,0.4205585166509103,-0.4205585166509103,-0.4205585166509103,-0.4205585166509103
0.049572,0.2588624244617571,-0.2588624244617571,-0.2588624244617571,-0.2588624244617571
0.049674,0.09678089806844778,-0.09678089806844778,-0.09678089806844778,-0.09678089806844778
0.049776,-0.06544637316242746,0.06544637316242746,0.06544637316242746,0.06544637316242746
0.049878,-0.2275795604227732,0.2275795604227732,0.2275795604227732,0.2275795604227732
0.04998,-0.3893790281043075,0.3893790281043075,0.3893790281043075,0.3893790281043075
0.050082,-0.550605516540024,0.550605516540024,0.550605516540024,0.550605516540024
0.050184,-0.7110206602812773,0.7110206602812773,0.7110206602812773,0.7110206602812773
0.050286,-0.8703872829748065,0.8703872829748065,0.8703872829748065,0.8703872829748065
0.050388,-1.028469746315331,1.028469746315331,1.028469746315331,1.028469746315331
0.05049,-1.185034317084669,1.185034317084669,1.185034317084669,1.185034317084669
0.050592,-1.339849515014594,1.339849515014594,1.339849515014594,1.339849515014594
0.050694,-1.492686451922995,1.492686451922995,1.492686451922995,1.492686451922995
0.050796,-1.64331907005869,1.64331907005869,1.64331907005869,1.64331907005869
0.050898,-1.791524691811655,1.791524691811655,1.791524691811655,1.791524691811655
0.051,-1.937084178390818,1.937084178390818,1.937084178390818,1.937084178390818
0.051,-1.937084178390818,1.937084178390818,1.937084178390818,1.937084178390818
