"time","sineVoltage.v","inductor.v","resistor.v"
0.014586,-119.8795653666828,-15.72651626150092,-104.1530491051819
0.014688,-115.1730671590627,-10.61595457269816,-104.5571125863645
0.01479,-110.2962903795281,-5.492110145108384,-104.8041802344197
0.014892,-105.2564451389673,-0.3624802853032634,-104.893964853664
0.014994,-100.0609826381808,4.765403554497937,-104.8263861926787
0.015096,-94.71758415159248,9.884041127029548,-104.601625278622
0.015198,-89.23414967080544,14.98593858060752,-104.220088251413
0.0153,-83.61878622479452,20.063596977972,-103.6823832027665
0.015402,-77.87979589400221,25.1095844031491,-102.9893802971513
0.015504,-72.02566353605933,30.11650935112397,-102.1421728871833
0.015606,-66.06504424127755,35.07700905498956,-101.1420532962671
0.015708,-60.00675053645907,39.98381615016164,-99.99056668662071
0.01581,-53.85973935594417,44.82973985124399,-98.68947920718816
0.015912,-47.633098799157,49.60765554453894,-97.24075434369594
0.016014,-41.33603469423074,54.3105542429123,-95.64658893714304
0.016116,-34.97785698757507,58.93154301926376,-93.90940000683884
0.016218,-28.56796597950767,63.46382988302719,-92.03179586253486
0.01632,-22.11583842630459,67.90075887953618,-90.01659730584078
0.016422,-15.63101352921012,72.23582666889203,-87.86684019810215
0.016524,-9.123078831126863,76.46266382895003,-85.58574266007689
0.016626,-2.601656041833009,80.57505740738958,-83.17671344922259
0.016728,3.923613187313007,84.56698017420038,-80.64336698688737
0.01683,10.44308151815214,88.43256954030191,-77.98948802214977
0.016932,16.94711018891151,92.16613959593145,-75.21902940701995
0.017034,23.42608326471063,95.7622194067072,-72.33613614199658
0.017136,29.87042185432075,99.21553071533317,-69.34510886101242
0.017238,36.27059827215493,102.5209916070216,-66.25039333486669
0.01734,42.61715012455382,105.6737602417897,-63.05661011723585
0.017442,48.90069429953893,108.6692124268052,-59.7685181272663
0.017544,55.11194083935363,111.5029390506552,-56.39099821130153
0.017646,61.24170667527564,114.1707918240912,-52.92908514881554
0.017748,67.28092920440288,116.6688616834637,-49.38793247906079
0.01785,73.22067968833261,118.9934720451535,-45.77279235682092
0.017952,79.05217645392781,121.1412234363186,-42.08904698239074
0.018054,84.76679787665553,123.1089735272866,-38.34217565063103
0.018156,90.35609512729816,124.8938280915523,-34.53773296425418
0.018258,95.81180466319499,126.4931818181436,-30.68137715494857
0.01836,101.1258604455445,127.9046996258666,-26.77883918032205
0.018462,106.2904058647074,129.1263117845997,-22.83590591989233
0.018564,111.297805355874,130.1562390927901,-18.85843373691604
0.018666,116.1406556879301,130.9929859716634,-14.85233028373334
0.018768,120.8117969088231,131.6353338752457,-10.82353696642267
0.01887,125.3043229312545,132.0823550345254,-6.778032103270965
0.018972,129.6115917430398,132.3334131176024,-2.721821374562632
0.019074,133.7272352270466,132.3881559252444,1.339079301802177
0.019176,137.6451685761911,132.24652120285,5.398647373341021
0.019278,141.3595992895697,131.9087401520591,9.450859137510587
0.01938,144.8650357364311,131.3753307036243,13.48970503280678
0.019482,148.1562952753224,130.6470984279239,17.50919684739846
0.019584,151.2285119164085,129.7251388907534,21.50337302565519
0.019686,154.0771435156346,128.6108325151019,25.46631100053266
0.019788,156.6979784900971,127.3058432039215,29.39213528617555
0.01989,159.0871420446922,125.8121163014252,33.27502574326702
0.019992,161.24110190084,124.1318757682924,37.10922613254758
0.020094,163.1566735188098,122.2676226785061,40.88905084030365
0.020196,164.8310248059295,120.2221263410303,44.60889846489914
0.020298,166.2616803037166,117.9984242321795,48.26325607153716
0.0204,167.4465248477404,115.5998220626393,51.84670278510112
0.020502,168.3838066948034,113.0298763997628,55.35393029504063
0.020604,169.0721401128215,110.2923975377623,58.77974257505915
0.020706,169.5105074295704,107.3914523704909,62.11905505907946
0.020808,169.698260537272,104.3313376028281,65.36692293444395
0.02091,169.6351218507942,101.116585921323,68.51853592947124
0.021012,169.3211847180494,97.75197037992307,71.56921433812629
0.021114,168.7569132819828,94.2424721547988,74.51444112718403
0.021216,167.9431417943575,90.59328638047958,77.34985541387792
0.021318,166.8810733823471,86.80982652689791,80.07124685544922
0.02142,165.5722782697628,82.897694670232,82.67458359953085
0.021522,164.0186914555433,78.86267873534396,85.15601272019939
0.021624,162.2226098529391,74.71076006135979,87.51184979157935
0.021726,160.1866888936226,70.44808796804634,89.73860092557626
0.021828,157.9139386017429,66.08096622266726,91.83297237907564
0.02193,155.407719143731,61.61586414961218,93.79185499411881
0.022032,152.6717358604338,57.05939706896331,95.61233879147053
0.022134,149.7100337889225,52.41830086531164,97.29173292361091
0.022236,146.5269916820745,47.69944666433564,98.82754501773881
0.022338,143.1273155347686,42.9098280817563,100.2174874530123
0.02244,139.51603162627,38.0565237122909,101.4595079139791
0.022542,135.6984790890849,33.14671511751774,102.5517639715671
0.022644,131.6803020152765,28.18768125592693,103.4926207593496
0.022746,127.4674411119103,23.18674951361626,104.2806915982941
0.022848,123.0661249179666,18.15131652759574,104.9148083903709
0.02295,118.4828605957065,13.08884968126726,105.3940109144392
0.023052,113.7244243101021,8.006827953020931,105.7175963570811
0.023154,108.7978512105621,2.912764938973041,105.885086271589
0.023256,103.7104250297553,-2.185783100732948,105.8962081304882
0.023358,98.46966731491582,-7.281284798860881,105.7509521137767
0.02346,93.08332630755072,-12.36620919586841,105.4495355034191
0.023562,87.55936548798753,-17.43301196623908,104.9923774542266
0.023664,81.90595180170114,-22.47420925745821,104.3801610591593
0.023766,76.13144358482567,-27.48235055128453,103.6137941361102
0.023868,70.24437820670474,-32.45001006927836,102.6943882759831
0.02397,64.25345944774452,-37.36984484366242,101.6233042914069
0.024072,58.16754463124025,-42.23458554574891,100.4021301769892
