"time","capacitor.v","inductor.v","resistor.v","sineVoltage.v"
0.011628,21.94220703109214,-47.23988815984696,-135.3207485095514,-160.6184296383062
0.01173,14.86400200690893,-40.79859014372109,-136.6713992896503,-162.6059874264625
0.011832,7.720679436231329,-34.25101892145482,-137.8227995649445,-164.353139050168
0.011934,0.5226881034115335,-27.60817285952519,-138.771816662568,-165.8573014186816
0.012036,-6.719363855209077,-20.88114807849454,-139.5157387570289,-167.1162506907326
0.012138,-13.99474028397281,-14.08123865940057,-140.0521466190033,-168.1281255623767
0.01224,-21.29258638633055,-7.219847362271175,-140.378996270255,-168.8914300188567
0.012342,-28.60195029838912,-0.3085021476321614,-140.4945831003766,-169.4050355463979
0.012444,-35.91180222052923,6.641149448357872,-140.3975300284968,-169.6681828006681
0.012546,-43.21104896696044,13.61742933341838,-140.0868630958948,-169.6804827294369
0.012648,-50.488554374952,20.60855253477996,-139.5619153076011,-169.4419171477731
0.01275,-57.73315964771749,27.6027407096073,-138.8224198268201,-168.9528387649303
0.012852,-64.93370101310997,34.58821614431004,-137.8684857940811,-168.213970662881
0.012954,-72.0790227663755,41.55313254754724,-136.700515008442,-167.2264052272702
0.013056,-79.15801712832047,48.48579683240405,-135.3193822364523,-165.9916025323687
0.013158,-86.1596077912474,55.37442724501119,-133.7262076361781,-164.5113881824143
0.01326,-93.07280106036883,62.20737194234177,-131.922521494505,-162.7879506125321
0.013362,-99.88670654907396,68.97314452013818,-129.9102758242887,-160.8238378532245
0.013464,-106.5904886680678,75.6601230323338,-127.6915881274807,-158.6219537632146
0.013566,-113.1735204833103,82.25714594223213,-125.2691791951341,-156.1855537362123
0.013668,-119.6252375763929,88.75290102874688,-122.6459033403043,-153.5182398879503
0.01377,-125.9352323829619,95.1362274216542,-119.8249507692991,-150.6239557306068
0.013872,-132.0933542797308,101.3964079198416,-116.8100339825978,-147.5069803424869
0.013974,-138.0896313728637,107.5228364583407,-113.6051271270615,-144.1719220415845
0.014076,-143.9142783566838,113.5050641179121,-110.2144973336043,-140.623711572376
0.014178,-149.5577767291965,119.3329342210967,-106.6427523078206,-136.8675948159204
0.01428,-155.0107804745778,124.9963825135655,-102.8947270730318,-132.9091250340441
0.014382,-160.2642346204844,130.4856661171928,-98.97558615578211,-128.7541546590737
0.014484,-165.3093893158788,135.7913869599665,-94.89082428534793,-124.4088266412602
0.014586,-170.137788382305,140.904453402942,-90.64623038731982,-119.8795653666828
0.014688,-174.7412826740722,145.8160792515499,-86.2478637365404,-115.1730671590627
0.01479,-179.1120323650089,150.5177871923355,-81.70204520685473,-110.2962903795281
0.014892,-183.2425378762352,155.0014339628722,-77.01534122560419,-105.2564451389673
0.014994,-187.125645131946,159.2592095097767,-72.19454701601157,-100.0609826381808
0.015096,-190.754533907489,163.283649867705,-67.24670011180849,-94.71758415159248
0.015198,-194.1227613089839,167.0676608416635,-62.17904920348511,-89.23414967080544
0.0153,-197.2242974246297,170.6045873694441,-56.99907616960896,-83.61878622479452
0.015402,-200.0534983262,173.8881672851882,-51.7144648529904,-77.87979589400221
0.015504,-202.6051219446459,176.9125352181023,-46.33307680951575,-72.02566353605933
0.015606,-204.8743575748745,179.672278548681,-40.86296521508405,-66.06504424127755
0.015708,-206.856793718753,182.1623635031116,-35.31232032081775,-60.00675053645907
0.01581,-208.5484628663907,184.3782137897676,-29.68949027932116,-53.85973935594417
0.015912,-209.9458229523464,186.3156729171405,-24.00294876395101,-47.633098799157
0.016014,-211.0457784583605,187.9710322208369,-18.26128845670722,-41.33603469423074
0.016116,-211.8456863694153,189.3410443857892,-12.47321500394898,-34.97785698757507
0.016218,-212.343357587694,190.4229145487799,-6.647522940593531,-28.56796597950767
0.01632,-212.5370666114887,191.214318931453,-0.7930907462689197,-22.11583842630459
0.016422,-212.4255514210468,191.7133980251934,5.081139866643341,-15.63101352921012
0.016524,-212.0080165212546,191.9187599817127,10.96617770841504,-9.123078831126863
0.016626,-211.284135162292,191.8294833644972,16.8529957559618,-2.601656041833009
0.016728,-210.2540501121356,191.445114967369,22.73254833207955,3.923613187313007
0.01683,-208.918374099494,190.7656736932763,28.59578192436984,10.44308151815214
0.016932,-207.2781920820498,189.7916495464701,34.43365272449123,16.94711018891151
0.017034,-205.3350568084026,188.5240028521834,40.23713722092975,23.42608326471063
0.017136,-203.0909938184051,186.9641663097873,45.99724936293864,29.87042185432075
0.017238,-200.5484902984615,185.1140351094335,51.70505346118289,36.27059827215493
0.01734,-197.7105030571969,182.9759746790085,57.35167850274217,42.61715012455382
0.017442,-194.5804419691976,180.5528024137101,62.92833385502645,48.90069429953893
0.017544,-191.1621784611937,177.8477972841452,68.42632201640205,55.11194083935363
0.017646,-187.4600275413678,174.8646811401658,73.83705307647764,61.24170667527564
0.017748,-183.4787535286876,171.6076236622803,79.15205907081011,67.28092920440288
0.01785,-179.223553101222,168.0812274434234,84.36300534613127,73.22067968833261
0.017952,-174.7000571922983,164.2905270965768,89.46170654964929,79.05217645392781
0.018054,-169.9143147967953,160.2409760696313,94.44013660381958,84.76679787665553
0.018156,-164.872791712565,155.9384425357869,99.29044430407632,90.35609512729816
0.018258,-159.5823543899188,151.3891954799114,104.0049635732024,95.81180466319499
0.01836,-154.0502659013716,146.5998988258618,108.5762275210543,101.1258604455445
0.018462,-148.2841701768755,141.5775970177502,112.9969790238328,106.2904058647074
0.018564,-142.2920847385667,136.3297068451987,117.260183249242,111.297805355874
0.018666,-136.0823861487088,130.8640035734278,121.359038263211,116.1406556879301
0.018768,-129.6637989403747,125.1886099191899,125.2869859300079,120.8117969088231
0.01887,-123.0453828018069,119.311982848783,129.0377228842783,125.3043229312545
0.018972,-116.2365174443664,113.2428999727759,132.6052092146303,129.6115917430398
0.019074,-109.246891781873,106.9904465538249,135.9836804550947,133.7272352270466
0.019176,-102.0864846594671,100.5639999619942,139.1676532736639,137.6451685761911
0.019278,-94.76555606634371,93.9732163574527,142.1519389984607,141.3595992895697
0.01938,-87.29462461898751,87.22801420374219,144.9316461516764,144.8650357364311
0.019482,-79.68445911815384,80.33855964476949,147.5021947487067,148.1562952753224
0.019584,-71.94605507313858,73.31525023885868,149.8593167506884,151.2285119164085
0.019686,-64.09062494288618,66.16869847258816,151.9990699859326,154.0771435156346
0.019788,-56.12957488278376,58.90971599856675,153.9178373743141,156.6979784900971
0.01989,-48.07449326860594,51.54929550182251,155.6123398114756,159.0871420446922
0.019992,-39.93712792114123,44.09859521837222,157.079634603609,161.24110190084
0.020094,-31.72937296284931,36.56891961032713,158.3171268713319,163.1566735188098
0.020196,-23.46324667398573,28.9717039439487,159.3225675359665,164.8310248059295
0.020298,-15.15087675793161,21.3184942032362,160.0940628584121,166.2616803037166
0.0204,-6.80447896628622,13.62093152264544,160.6300722913812,167.4465248477404
0.020502,1.563659101955269,5.890731829003071,160.9294157638451,168.3838066948034
0.020604,9.941198548282351,-1.860330224592182,160.9912717891313,169.0721401128215
0.020706,18.31576661113535,-9.620441215838689,160.8151820342737,169.5105074295704
0.020808,26.67497645218213,-17.37776607706603,160.4010501621559,169.698260537272
0.02091,35.00644546860176,-25.12046678905256,159.749143171245,169.6351218507942
0.021012,43.29781451082167,-32.83672128125159,158.8600914884793,169.3211847180494
0.021114,51.53676657999442,-40.51473984934715,157.7348865513356,168.7569132819828
0.021216,59.71104580122853,-48.14278668878601,156.374882681915,167.9431417943575
0.021318,67.8084758760441,-55.70919287740242,154.7817903837054,166.8810733823471
0.02142,75.81697925662827,-63.20238135210626,152.9576803652408,165.5722782697628
0.021522,83.72459470393834,-70.61087615706812,150.9049729086731,164.0186914555433
0.021624,91.51949695825097,-77.92332980299146,148.6264426976796,162.2226098529391
0.021726,99.19001307707538,-85.12853037751916,146.1252061940664,160.1866888936226
0.021828,106.7246424893666,-92.21542940449544,143.4047255168717,157.9139386017429
0.02193,114.1120721323914,-99.17314811480701,140.4687951261466,155.407719143731
0.022032,121.3411966119885,-105.991004826632,137.3215440750774,152.6717358604338
0.022134,128.4011322182059,-112.6585208184918,133.9674223892084,149.7100337889225
0.022236,135.2812368591696,-119.1654466346346,130.4112014575394,146.5269916820745
0.022338,141.9711231213077,-125.5017680028249,126.6579604162858,143.1273155347686
0.02244,148.4606775560264,-131.6577303802462,122.7130844504898,139.51603162627
0.022542,154.7400730522531,-137.6238454580375,118.5822514948692,135.6984790890849
0.022644,160.7997869582956,-143.3909131748564,114.2714282318373,131.6803020152765
0.022746,166.6306131442319,-148.9500294441938,109.7868574118722,127.4674411119103
0.022848,172.2236783394314,-154.292604783964,105.1350513624992,123.0661249179666
0.02295,177.5704543765941,-159.4103739855706,100.322780204683,118.4828605957065
0.023052,182.6627720210398,-164.2954104415323,95.35706273059462,113.7244243101021
0.023154,187.4928340052175,-168.9401385469729,90.24515575231749,108.7978512105621
0.023256,192.0532255205926,-173.3373427540203,84.99454226318295,103.7104250297553
0.023358,196.3369287695361,-177.4801835549825,79.61292210036214,98.46966731491582
0.02346,200.3373291866257,-181.362200255257,74.10819737618201,93.08332630755072
0.023562,204.0482321795887,-184.9773311627592,68.48846447115807,87.55936548798753
0.023664,207.463864904905,-188.3199103819406,62.76199727873677,81.90595180170114
0.023766,210.5788942453356,-191.3846902115371,56.93723955102725,76.13144358482567
0.023868,213.3884256867643,-194.1668348588917,51.02278737883217,70.24437820670474
0.02397,215.8880207198895,-196.6619420130906,45.02738074094559,64.25345944774452
0.024072,218.0736941907155,-198.866035711673,38.9598861521977,58.16754463124025
0.024174,219.941930222104,-200.7755857638141,32.82928706990331,51.99563152819323
0.024276,221.4896784793802,-202.3875003630663,26.64466693816671,45.74684505448054
0.024378,222.7143681574024,-203.6991428483599,20.41519847100666,39.43042378004907
0.02448,223.6139035748574,-204.7083245185521,14.15012721376983,33.05570627007512
0.024582,224.1866757176447,-205.4133182139306,7.858759774571884,26.63211727828599
0.024684,224.4315576452089,-205.8128518017002,1.550447969345125,20.16915381285382
0.024786,224.3479130316695,-205.9061180724217,-4.765423863780909,13.67637109546693
0.024888,223.9355919308857,-205.6927693610885,-11.07945413546335,7.163368434333787
0.02499,223.1949357153126,-205.172923283884,-17.38223739942507,0.6397750320034689
0.025092,222.126773800875,-204.3471589348576,-23.6643791170215,-5.884764251004065
0.025194,220.7324243524886,-203.2165180407889,-29.91650946742462,-12.40060315572497
0.025296,219.0136926125812,-201.7825031262634,-36.12929777265898,-18.8981082863412
0.025398,216.9728667241863,-200.0470737405615,-42.29346633637925,-25.36767335275439
0.0255,214.6127183353284,-198.0126469118616,-48.39980479655156,-31.79973337308474
0.025602,211.9364928882709,-195.6820882019669,-54.43918350140115,-38.18477881509714
0.025704,208.9479129945161,-193.058714509724,-60.40256814044118,-44.5133696556491
0.025806,205.6511634980389,-190.1462806474264,-66.2810321879804,-50.77614933736792
0.025908,202.0508962025191,-186.9489828274808,-72.06577197697146,-56.96385860193316
0.02601,198.1522120297942,-183.4714431367557,-77.74811807254046,-63.067349179502
0.026112,193.960664678807,-179.7187114123923,-83.31955058045942,-69.07759731404471
0.026214,189.4822418676413,-175.6962493967085,-88.77170957552396,-74.98571710459115
0.026316,184.7233668870947,-171.4099301462396,-94.09641038351951,-80.78297364266443
0.026418,179.6908794656258,-166.8660222435757,-99.28565314852884,-86.46079592647877
0.02652,174.3920349257288,-162.0711866266524,-104.3316378318829,-92.0107895328065
0.026622,168.8344850716414,-157.0324610413812,-109.2267730580452,-97.42474902778497
0.026724,163.0262746693671,-151.7572542583348,-113.9636905093377,-102.6946700983054
0.026826,156.9758227526052,-146.2533308745025,-118.5352532641597,-107.812761386057
0.026928,150.6919161740311,-140.5288029835336,-122.9345691972223,-112.7714560067247
0.02703,144.1836917047592,-134.5921153394845,-127.1549991025864,-117.5634227373117
0.027132,137.4606264470976,-128.4520346652096,-131.1901686369347,-122.1815768550466
0.027234,130.5325210651682,-122.1176350751383,-135.0339766018804,-126.6190906118505
0.027336,123.4094869094025,-115.5982853443813,-138.6806048938983,-130.8694033288771
0.027438,116.1019306591472,-108.9036343514025,-142.1245274039476,-134.926231096203
0.02754,108.6205380880639,-102.043596787639,-145.3605173637505,-138.7835760633256
0.027642,100.9762603222451,-95.02833822482783,-148.3836574041528,-142.4357353067355
0.027744,93.18029427463894,-87.8682599207316,-151.1893436153571,-145.8773092614498
0.027846,85.24407053084128,-80.57398295628296,-153.7732972786026,-149.1032097040443
0.027948,77.17923106267817,-73.15633290841693,-156.1315654296408,-152.1086672753796
0.02805,68.99761771055859,-65.62632252379865,-158.2605337186587,-154.8892385318988
0.028152,60.7112488405502,-57.99513678844362,-160.1569245671798,-157.4408125150732
0.028254,52.33230692202792,-50.27411408360626,-161.8178096677058,-159.7596168292841
